shops,ratings,userids
local-coffee-people-singapore,4.0,2043
the-autobus-singapore,4.0,2043
lam-yeo-coffee-powder-fty-singapore,5.0,2043
two-blur-guys-singapore,4.0,2068
two-blur-guys-singapore,4.0,1397
two-blur-guys-singapore,4.0,1075
two-blur-guys-singapore,4.0,1970
two-blur-guys-singapore,4.0,2445
two-blur-guys-singapore,4.0,1779
two-blur-guys-singapore,4.0,570
two-blur-guys-singapore,4.0,152
two-blur-guys-singapore,4.0,2303
two-blur-guys-singapore,4.0,898
two-blur-guys-singapore,4.0,2473
two-blur-guys-singapore,4.0,2043
black-white-tale-singapore,4.0,1667
black-white-tale-singapore,4.0,2043
auntie-teo-place-local-delights-singapore,4.0,2043
symmetry-singapore,4.0,665
symmetry-singapore,4.0,105
symmetry-singapore,4.0,1051
symmetry-singapore,4.0,2303
symmetry-singapore,4.0,1075
symmetry-singapore,4.0,970
symmetry-singapore,4.0,198
symmetry-singapore,4.0,2540
symmetry-singapore,4.0,164
symmetry-singapore,4.0,1861
symmetry-singapore,4.0,186
symmetry-singapore,4.0,2073
symmetry-singapore,4.0,1989
symmetry-singapore,4.0,2043
kong-cafe-singapore-2,5.0,2043
mugiya-singapore,4.0,713
mugiya-singapore,4.0,2043
violet-oons-kitchen-singapore,5.0,107
violet-oons-kitchen-singapore,5.0,1051
violet-oons-kitchen-singapore,5.0,1100
violet-oons-kitchen-singapore,5.0,322
violet-oons-kitchen-singapore,5.0,115
violet-oons-kitchen-singapore,5.0,1075
violet-oons-kitchen-singapore,5.0,152
violet-oons-kitchen-singapore,5.0,2540
violet-oons-kitchen-singapore,5.0,128
violet-oons-kitchen-singapore,5.0,376
violet-oons-kitchen-singapore,5.0,209
violet-oons-kitchen-singapore,5.0,2043
santap-singapore,4.0,91
santap-singapore,4.0,2043
wanna-cuppa-singapore,5.0,1359
wanna-cuppa-singapore,5.0,1022
wanna-cuppa-singapore,5.0,2043
chefs-hats-singapore,4.0,671
chefs-hats-singapore,4.0,2043
the-flyin-bread-singapore,4.0,488
the-flyin-bread-singapore,4.0,713
the-flyin-bread-singapore,4.0,2043
courtyard-cafe-and-lounge-singapore,3.0,91
courtyard-cafe-and-lounge-singapore,3.0,2043
woobbee-singapore,5.0,152
woobbee-singapore,5.0,376
woobbee-singapore,5.0,2043
smør-singapore,4.0,2493
smør-singapore,4.0,2043
cafe-melba-singapore,4.0,2044
cafe-melba-singapore,4.0,2493
cafe-melba-singapore,4.0,75
cafe-melba-singapore,4.0,306
cafe-melba-singapore,4.0,809
cafe-melba-singapore,4.0,186
cafe-melba-singapore,4.0,198
cafe-melba-singapore,4.0,1880
cafe-melba-singapore,4.0,376
cafe-melba-singapore,4.0,2540
cafe-melba-singapore,4.0,2043
63-singapore,4.0,2043
jewel-coffee-singapore-11,5.0,107
jewel-coffee-singapore-11,5.0,2043
qiji-singapore-3,4.0,322
qiji-singapore-3,4.0,2043
avenue-cafe-singapore,3.0,1397
avenue-cafe-singapore,3.0,23
avenue-cafe-singapore,3.0,2043
o-coffee-club-singapore-10,3.0,91
o-coffee-club-singapore-10,3.0,2043
sarnies-singapore,4.0,1397
sarnies-singapore,4.0,794
sarnies-singapore,4.0,91
sarnies-singapore,4.0,1213
sarnies-singapore,4.0,1100
sarnies-singapore,4.0,2445
sarnies-singapore,4.0,1882
sarnies-singapore,4.0,581
sarnies-singapore,4.0,2192
sarnies-singapore,4.0,488
sarnies-singapore,4.0,2043
dr-cafe-coffee-singapore,3.0,2340
dr-cafe-coffee-singapore,3.0,2043
highlander-coffee-singapore,5.0,105
highlander-coffee-singapore,5.0,306
highlander-coffee-singapore,5.0,1368
highlander-coffee-singapore,5.0,2043
micro-bakery-and-kitchen-singapore,4.0,2043
pies-and-coffee-singapore-3,4.0,2097
pies-and-coffee-singapore-3,4.0,306
pies-and-coffee-singapore-3,4.0,115
pies-and-coffee-singapore-3,4.0,2043
starbucks-singapore-66,4.0,1316
starbucks-singapore-66,4.0,2043
tullys-coffee-singapore,3.0,671
tullys-coffee-singapore,3.0,128
tullys-coffee-singapore,3.0,1777
tullys-coffee-singapore,3.0,2043
sun-ray-cafe-singapore,4.0,675
sun-ray-cafe-singapore,4.0,1667
sun-ray-cafe-singapore,4.0,1989
sun-ray-cafe-singapore,4.0,186
sun-ray-cafe-singapore,4.0,2043
all-in-singapore,5.0,407
all-in-singapore,5.0,2043
mr-teh-tarik-cartel-singapore,5.0,1316
mr-teh-tarik-cartel-singapore,5.0,2061
mr-teh-tarik-cartel-singapore,5.0,128
mr-teh-tarik-cartel-singapore,5.0,2043
happy-tummy-singapore-2,5.0,861
happy-tummy-singapore-2,5.0,1877
happy-tummy-singapore-2,5.0,2043
jab-bistro-bar-downtown-core-2,5.0,1877
jab-bistro-bar-downtown-core-2,5.0,2043
cedele-singapore-38,4.0,2044
cedele-singapore-38,4.0,789
cedele-singapore-38,4.0,2043
coffee-hive-singapore-5,3.0,2043
velvet-confectionery-singapore,2.0,2043
flor-patisserie-singapore,5.0,186
flor-patisserie-singapore,5.0,36
flor-patisserie-singapore,5.0,861
flor-patisserie-singapore,5.0,2540
flor-patisserie-singapore,5.0,1026
flor-patisserie-singapore,5.0,23
flor-patisserie-singapore,5.0,1274
flor-patisserie-singapore,5.0,987
flor-patisserie-singapore,5.0,2377
flor-patisserie-singapore,5.0,376
flor-patisserie-singapore,5.0,2043
butter-my-buns-singapore,5.0,2043
killiney-kopitiam-singapore-4,5.0,1412
killiney-kopitiam-singapore-4,5.0,570
killiney-kopitiam-singapore-4,5.0,23
killiney-kopitiam-singapore-4,5.0,115
killiney-kopitiam-singapore-4,5.0,949
killiney-kopitiam-singapore-4,5.0,1880
killiney-kopitiam-singapore-4,5.0,1276
killiney-kopitiam-singapore-4,5.0,2043
cali-cafe-singapore,3.0,675
cali-cafe-singapore,3.0,2043
da-paolo-gastronomia-marina-bay-sands-singapore,5.0,225
da-paolo-gastronomia-marina-bay-sands-singapore,5.0,2043
group-therapy-cafe-singapore,4.0,198
group-therapy-cafe-singapore,4.0,1667
group-therapy-cafe-singapore,4.0,75
group-therapy-cafe-singapore,4.0,2350
group-therapy-cafe-singapore,4.0,789
group-therapy-cafe-singapore,4.0,2043
mama-patisserie-singapore,4.0,2061
mama-patisserie-singapore,4.0,789
mama-patisserie-singapore,4.0,987
mama-patisserie-singapore,4.0,671
mama-patisserie-singapore,4.0,2043
tong-heng-singapore-3,5.0,1051
tong-heng-singapore-3,5.0,36
tong-heng-singapore-3,5.0,1123
tong-heng-singapore-3,5.0,2044
tong-heng-singapore-3,5.0,1861
tong-heng-singapore-3,5.0,809
tong-heng-singapore-3,5.0,328
tong-heng-singapore-3,5.0,1026
tong-heng-singapore-3,5.0,713
tong-heng-singapore-3,5.0,2043
nanyang-old-coffee-singapore-3,3.0,2043
mix-box-cafe-singapore,5.0,2043
lao-huo-tang-singapore,4.0,713
lao-huo-tang-singapore,4.0,2043
street-submarine-singapore,4.0,2043
starbucks-singapore-103,4.0,2043
baker-and-cook-singapore-5,4.0,2479
baker-and-cook-singapore-5,4.0,2043
yijia-bakery-house-singapore,4.0,2043
eat-play-love-singapore-2,3.0,2044
eat-play-love-singapore-2,3.0,2043
chocolat-n-spice-singapore-2,4.0,2097
chocolat-n-spice-singapore-2,4.0,241
chocolat-n-spice-singapore-2,4.0,713
chocolat-n-spice-singapore-2,4.0,2043
singapore-swimming-club-singapore,5.0,570
singapore-swimming-club-singapore,5.0,2043
the-alley-singapore,4.0,2073
the-alley-singapore,4.0,2043
little-creatures-brewing-singapore-singapore,5.0,1222
little-creatures-brewing-singapore-singapore,5.0,1894
little-creatures-brewing-singapore-singapore,5.0,2043
the-bravery-cafe-singapore,5.0,1722
the-bravery-cafe-singapore,5.0,1293
the-bravery-cafe-singapore,5.0,1475
the-bravery-cafe-singapore,5.0,186
the-bravery-cafe-singapore,5.0,164
the-bravery-cafe-singapore,5.0,1637
the-bravery-cafe-singapore,5.0,1412
the-bravery-cafe-singapore,5.0,949
the-bravery-cafe-singapore,5.0,2043
yellow-cup-express-singapore,5.0,2043
fun-toast-singapore,5.0,1637
fun-toast-singapore,5.0,1868
fun-toast-singapore,5.0,2043
gong-cha-singapore-48,4.0,2350
gong-cha-singapore-48,4.0,2043
tiong-bahru-bakery-singapore-4,5.0,1825
tiong-bahru-bakery-singapore-4,5.0,306
tiong-bahru-bakery-singapore-4,5.0,665
tiong-bahru-bakery-singapore-4,5.0,2493
tiong-bahru-bakery-singapore-4,5.0,23
tiong-bahru-bakery-singapore-4,5.0,36
tiong-bahru-bakery-singapore-4,5.0,1602
tiong-bahru-bakery-singapore-4,5.0,789
tiong-bahru-bakery-singapore-4,5.0,2237
tiong-bahru-bakery-singapore-4,5.0,1989
tiong-bahru-bakery-singapore-4,5.0,2061
tiong-bahru-bakery-singapore-4,5.0,987
tiong-bahru-bakery-singapore-4,5.0,1880
tiong-bahru-bakery-singapore-4,5.0,581
tiong-bahru-bakery-singapore-4,5.0,1861
tiong-bahru-bakery-singapore-4,5.0,1902
tiong-bahru-bakery-singapore-4,5.0,2271
tiong-bahru-bakery-singapore-4,5.0,1026
tiong-bahru-bakery-singapore-4,5.0,1894
tiong-bahru-bakery-singapore-4,5.0,2043
patissez-singapore-2,4.0,433
patissez-singapore-2,4.0,1022
patissez-singapore-2,4.0,2043
killiney-singapore-8,4.0,2043
flock-café-singapore,5.0,2061
flock-café-singapore,5.0,2068
flock-café-singapore,5.0,2262
flock-café-singapore,5.0,128
flock-café-singapore,5.0,992
flock-café-singapore,5.0,581
flock-café-singapore,5.0,164
flock-café-singapore,5.0,2350
flock-café-singapore,5.0,675
flock-café-singapore,5.0,1194
flock-café-singapore,5.0,2043
oriole-coffee-bar-singapore-2,4.0,91
oriole-coffee-bar-singapore-2,4.0,2479
oriole-coffee-bar-singapore-2,4.0,1825
oriole-coffee-bar-singapore-2,4.0,186
oriole-coffee-bar-singapore-2,4.0,1412
oriole-coffee-bar-singapore-2,4.0,2237
oriole-coffee-bar-singapore-2,4.0,2061
oriole-coffee-bar-singapore-2,4.0,1722
oriole-coffee-bar-singapore-2,4.0,1877
oriole-coffee-bar-singapore-2,4.0,105
oriole-coffee-bar-singapore-2,4.0,1989
oriole-coffee-bar-singapore-2,4.0,164
oriole-coffee-bar-singapore-2,4.0,1026
oriole-coffee-bar-singapore-2,4.0,898
oriole-coffee-bar-singapore-2,4.0,1274
oriole-coffee-bar-singapore-2,4.0,220
oriole-coffee-bar-singapore-2,4.0,209
oriole-coffee-bar-singapore-2,4.0,1902
oriole-coffee-bar-singapore-2,4.0,2043
rafees-corner-singapore,4.0,2043
yogiyo-korean-chicken-singapore,4.0,2043
cedele-singapore-16,4.0,2043
gram-singapore-2,5.0,1222
gram-singapore-2,5.0,2043
o-coffee-club-singapore-5,4.0,2340
o-coffee-club-singapore-5,4.0,2043
five-oars-coffee-roasters-singapore-2,5.0,306
five-oars-coffee-roasters-singapore-2,5.0,2043
privé-singapore-7,4.0,2141
privé-singapore-7,4.0,2043
selfie-coffee-singapore,5.0,2218
selfie-coffee-singapore,5.0,2061
selfie-coffee-singapore,5.0,1970
selfie-coffee-singapore,5.0,2043
hoshino-coffee-singapore-7,5.0,2043
killiney-kopitiam-newton-singapore,4.0,1051
killiney-kopitiam-newton-singapore,4.0,2043
shen-and-co-singapore,5.0,2043
d-good-cafe-singapore-3,5.0,665
d-good-cafe-singapore-3,5.0,91
d-good-cafe-singapore-3,5.0,2043
93-degreesc-coffee-singapore,4.0,671
93-degreesc-coffee-singapore,4.0,2043
segafredo-zanetti-singapore,4.0,2043
wimbly-lu-chocolate-cafe-company-singapore,4.0,220
wimbly-lu-chocolate-cafe-company-singapore,4.0,1602
wimbly-lu-chocolate-cafe-company-singapore,4.0,198
wimbly-lu-chocolate-cafe-company-singapore,4.0,2044
wimbly-lu-chocolate-cafe-company-singapore,4.0,1989
wimbly-lu-chocolate-cafe-company-singapore,4.0,376
wimbly-lu-chocolate-cafe-company-singapore,4.0,1894
wimbly-lu-chocolate-cafe-company-singapore,4.0,2350
wimbly-lu-chocolate-cafe-company-singapore,4.0,186
wimbly-lu-chocolate-cafe-company-singapore,4.0,713
wimbly-lu-chocolate-cafe-company-singapore,4.0,2540
wimbly-lu-chocolate-cafe-company-singapore,4.0,2043
j-co-donuts-and-coffee-singapore,5.0,26
j-co-donuts-and-coffee-singapore,5.0,2043
grain-traders-singapore,5.0,2061
grain-traders-singapore,5.0,794
grain-traders-singapore,5.0,225
grain-traders-singapore,5.0,1022
grain-traders-singapore,5.0,2043
ruyi-singapore,4.0,2043
oromo-coffee-singapore,5.0,2218
oromo-coffee-singapore,5.0,2043
mr-teh-terik-no-title,4.0,186
mr-teh-terik-no-title,4.0,2043
joe-and-dough-singapore-9,3.0,2043
paris-baguette-singapore-5,4.0,1222
paris-baguette-singapore-5,4.0,2043
petit-menu-singapore-2,4.0,91
petit-menu-singapore-2,4.0,2043
heap-seng-leong-singapore,3.0,2479
heap-seng-leong-singapore,3.0,91
heap-seng-leong-singapore,3.0,2043
novus-singapore-2,4.0,2540
novus-singapore-2,4.0,1542
novus-singapore-2,4.0,1861
novus-singapore-2,4.0,2043
cha-tra-mue-no-title,5.0,36
cha-tra-mue-no-title,5.0,2043
hanis-singapore-2,5.0,2043
gloria-jeans-coffees-singapore-5,3.0,2043
open-book-cafe-singapore,4.0,1100
open-book-cafe-singapore,4.0,2043
share-tea-singapore,5.0,2043
cafe-o-singapore-2,4.0,2043
frankies-peanut-pancake-singapore,5.0,2043
ten-rens-tea-singapore,4.0,430
ten-rens-tea-singapore,4.0,2043
forty-hands-east-coast-singapore,5.0,1397
forty-hands-east-coast-singapore,5.0,2043
the-coffee-stop-singapore,5.0,2043
professor-brawn-cafe-singapore,4.0,2061
professor-brawn-cafe-singapore,4.0,2097
professor-brawn-cafe-singapore,4.0,115
professor-brawn-cafe-singapore,4.0,2043
vanilla-bar-and-café-singapore-2,4.0,128
vanilla-bar-and-café-singapore-2,4.0,581
vanilla-bar-and-café-singapore-2,4.0,376
vanilla-bar-and-café-singapore-2,4.0,2043
dream-cafe-singapore,3.0,2043
marco-marco-singapore-4,5.0,2043
coffee-lounge-singapore,5.0,18
coffee-lounge-singapore,5.0,1123
coffee-lounge-singapore,5.0,328
coffee-lounge-singapore,5.0,26
coffee-lounge-singapore,5.0,2043
professor-brawn-cafe-singapore-2,4.0,198
professor-brawn-cafe-singapore-2,4.0,2043
princess-cafe-singapore,3.0,2043
carpenter-and-cook-singapore,4.0,1276
carpenter-and-cook-singapore,4.0,2350
carpenter-and-cook-singapore,4.0,1397
carpenter-and-cook-singapore,4.0,91
carpenter-and-cook-singapore,4.0,1051
carpenter-and-cook-singapore,4.0,2068
carpenter-and-cook-singapore,4.0,1475
carpenter-and-cook-singapore,4.0,1274
carpenter-and-cook-singapore,4.0,186
carpenter-and-cook-singapore,4.0,1989
carpenter-and-cook-singapore,4.0,2192
carpenter-and-cook-singapore,4.0,328
carpenter-and-cook-singapore,4.0,1880
carpenter-and-cook-singapore,4.0,2043
jewel-coffee-singapore-3,5.0,1359
jewel-coffee-singapore-3,5.0,75
jewel-coffee-singapore-3,5.0,2043
andiamo-gelateria-singapore,2.0,1877
andiamo-gelateria-singapore,2.0,2043
hattendo-cafe-singapore,3.0,91
hattendo-cafe-singapore,3.0,2043
delifrance-singapore-19,4.0,2141
delifrance-singapore-19,4.0,2043
traditional-haig-road-putu-piring-singapore-3,5.0,198
traditional-haig-road-putu-piring-singapore-3,5.0,2043
killiney-kopitiam-singapore-6,5.0,2340
killiney-kopitiam-singapore-6,5.0,2043
crown-bakery-and-cafe-singapore,4.0,306
crown-bakery-and-cafe-singapore,4.0,1075
crown-bakery-and-cafe-singapore,4.0,2043
kopi-roti-nasi-lemak-house-singapore,3.0,2043
dutch-colony-coffee-singapore,4.0,665
dutch-colony-coffee-singapore,4.0,186
dutch-colony-coffee-singapore,4.0,2043
mask-51-singapore,4.0,2043
starbucks-singapore-24,5.0,209
starbucks-singapore-24,5.0,2061
starbucks-singapore-24,5.0,2043
gallery-cafe-singapore,3.0,2043
ps-cafe-petit-singapore,4.0,970
ps-cafe-petit-singapore,4.0,1100
ps-cafe-petit-singapore,4.0,306
ps-cafe-petit-singapore,4.0,1825
ps-cafe-petit-singapore,4.0,2061
ps-cafe-petit-singapore,4.0,581
ps-cafe-petit-singapore,4.0,1051
ps-cafe-petit-singapore,4.0,2262
ps-cafe-petit-singapore,4.0,789
ps-cafe-petit-singapore,4.0,2043
kith-cafe-singapore,4.0,1475
kith-cafe-singapore,4.0,488
kith-cafe-singapore,4.0,532
kith-cafe-singapore,4.0,1293
kith-cafe-singapore,4.0,2237
kith-cafe-singapore,4.0,1412
kith-cafe-singapore,4.0,2377
kith-cafe-singapore,4.0,328
kith-cafe-singapore,4.0,570
kith-cafe-singapore,4.0,186
kith-cafe-singapore,4.0,1880
kith-cafe-singapore,4.0,2271
kith-cafe-singapore,4.0,2043
paddy-hills-singapore,4.0,1075
paddy-hills-singapore,4.0,27
paddy-hills-singapore,4.0,1412
paddy-hills-singapore,4.0,1160
paddy-hills-singapore,4.0,2163
paddy-hills-singapore,4.0,2043
jewel-coffee-singapore-12,4.0,1475
jewel-coffee-singapore-12,4.0,2043
chin-chin-restaurant-singapore,5.0,1051
chin-chin-restaurant-singapore,5.0,2474
chin-chin-restaurant-singapore,5.0,433
chin-chin-restaurant-singapore,5.0,1213
chin-chin-restaurant-singapore,5.0,1274
chin-chin-restaurant-singapore,5.0,2340
chin-chin-restaurant-singapore,5.0,2043
icebox-cafe-singapore,4.0,2043
wakey-wakey-singapore,5.0,23
wakey-wakey-singapore,5.0,2043
greyhound-singapore,5.0,1825
greyhound-singapore,5.0,2043
hot-singapore-2,4.0,2043
old-chang-kee-coffee-house-singapore,3.0,2043
scoop-of-art-singapore,4.0,1861
scoop-of-art-singapore,4.0,2043
nanyang-old-coffee-singapore-6,5.0,1051
nanyang-old-coffee-singapore-6,5.0,2043
mr-bean-singapore-16,3.0,1486
mr-bean-singapore-16,3.0,2043
the-chocolate-bar-singapore-2,4.0,2043
four-seasons-singapore-2,4.0,1475
four-seasons-singapore-2,4.0,2043
tiong-bahru-bakery-singapore-3,4.0,2141
tiong-bahru-bakery-singapore-3,4.0,18
tiong-bahru-bakery-singapore-3,4.0,1051
tiong-bahru-bakery-singapore-3,4.0,1585
tiong-bahru-bakery-singapore-3,4.0,91
tiong-bahru-bakery-singapore-3,4.0,75
tiong-bahru-bakery-singapore-3,4.0,2479
tiong-bahru-bakery-singapore-3,4.0,2043
cafe-salivation-singapore,5.0,2043
curious-palette-singapore,4.0,532
curious-palette-singapore,4.0,23
curious-palette-singapore,4.0,675
curious-palette-singapore,4.0,2044
curious-palette-singapore,4.0,128
curious-palette-singapore,4.0,2043
boomarang-singapore,5.0,2061
boomarang-singapore,5.0,532
boomarang-singapore,5.0,2043
the-coffee-bean-and-tea-leaf-singapore-24,4.0,306
the-coffee-bean-and-tea-leaf-singapore-24,4.0,488
the-coffee-bean-and-tea-leaf-singapore-24,4.0,2043
sam-yat-coffee-singapore,5.0,306
sam-yat-coffee-singapore,5.0,91
sam-yat-coffee-singapore,5.0,2043
plain-jane-singapore-2,5.0,36
plain-jane-singapore-2,5.0,2043
barcook-bakery-singapore-8,3.0,2043
6oz-espresso-bar-singapore-2,5.0,152
6oz-espresso-bar-singapore-2,5.0,2043
joe-and-the-juice-southern-islands,5.0,2043
saintmarc-cafe-singapore,3.0,2479
saintmarc-cafe-singapore,3.0,2061
saintmarc-cafe-singapore,3.0,2043
atlas-coffeehouse-singapore,5.0,2493
atlas-coffeehouse-singapore,5.0,107
atlas-coffeehouse-singapore,5.0,665
atlas-coffeehouse-singapore,5.0,2479
atlas-coffeehouse-singapore,5.0,91
atlas-coffeehouse-singapore,5.0,2043
sprout-singapore-2,5.0,225
sprout-singapore-2,5.0,2043
eskimo-singapore-2,4.0,2043
esette-singapore-2,4.0,1779
esette-singapore-2,4.0,2043
grandmas-singapore-3,4.0,2043
enchanted-cafe-singapore,5.0,1412
enchanted-cafe-singapore,5.0,2043
naomi-kitchen-singapore-2,4.0,1075
naomi-kitchen-singapore-2,4.0,1051
naomi-kitchen-singapore-2,4.0,675
naomi-kitchen-singapore-2,4.0,2043
characters-cafe-singapore-2,4.0,18
characters-cafe-singapore-2,4.0,2043
the-fabulous-baker-boy-singapore,4.0,306
the-fabulous-baker-boy-singapore,4.0,1316
the-fabulous-baker-boy-singapore,4.0,2044
the-fabulous-baker-boy-singapore,4.0,2350
the-fabulous-baker-boy-singapore,4.0,186
the-fabulous-baker-boy-singapore,4.0,2540
the-fabulous-baker-boy-singapore,4.0,115
the-fabulous-baker-boy-singapore,4.0,2043
manicurious-singapore,5.0,1397
manicurious-singapore,5.0,809
manicurious-singapore,5.0,2350
manicurious-singapore,5.0,2271
manicurious-singapore,5.0,713
manicurious-singapore,5.0,1880
manicurious-singapore,5.0,2043
da-paolo-gastronomia-raffles-city-singapore,4.0,1368
da-paolo-gastronomia-raffles-city-singapore,4.0,2043
pie-and-coffee-singapore,4.0,2043
the-coffee-nations-singapore,3.0,209
the-coffee-nations-singapore,3.0,2043
grind-coffee-singapore,5.0,2043
cafe-cartel-singapore-2,4.0,2043
dot-and-dash-singapore,4.0,2043
ta-ke-cafe-singapore,3.0,26
ta-ke-cafe-singapore,3.0,2043
the-bao-makers-singapore,4.0,2061
the-bao-makers-singapore,4.0,198
the-bao-makers-singapore,4.0,1123
the-bao-makers-singapore,4.0,1667
the-bao-makers-singapore,4.0,1599
the-bao-makers-singapore,4.0,2043
doi-chaang-singapore-3,4.0,2218
doi-chaang-singapore-3,4.0,2043
nya-nya-singapore,5.0,2043
builders-cafe-singapore-2,4.0,2043
isle-eating-house-singapore,5.0,1877
isle-eating-house-singapore,5.0,675
isle-eating-house-singapore,5.0,2043
huggs-coffee-singapore-2,4.0,1051
huggs-coffee-singapore-2,4.0,2043
pickmeup-cafe-singapore,4.0,675
pickmeup-cafe-singapore,4.0,2043
arabica-singapore-4,4.0,794
arabica-singapore-4,4.0,2043
bees-knees-singapore,4.0,306
bees-knees-singapore,4.0,2043
coastal-rhythm-cafe-and-bar-singapore,5.0,2043
rochor-food-town-singapore,3.0,2043
ya-kun-kaya-toast-singapore-19,4.0,2043
juice-and-tea-singapore,4.0,2061
juice-and-tea-singapore,4.0,2043
quan-chin-cafe-singapore,4.0,2043
jones-the-grocer-singapore-3,4.0,186
jones-the-grocer-singapore-3,4.0,306
jones-the-grocer-singapore-3,4.0,1022
jones-the-grocer-singapore-3,4.0,2445
jones-the-grocer-singapore-3,4.0,1544
jones-the-grocer-singapore-3,4.0,198
jones-the-grocer-singapore-3,4.0,115
jones-the-grocer-singapore-3,4.0,2061
jones-the-grocer-singapore-3,4.0,809
jones-the-grocer-singapore-3,4.0,488
jones-the-grocer-singapore-3,4.0,2262
jones-the-grocer-singapore-3,4.0,1777
jones-the-grocer-singapore-3,4.0,2043
summerlong-singapore,3.0,1877
summerlong-singapore,3.0,2043
tiffin-singapore,5.0,430
tiffin-singapore,5.0,2043
apollo-coffee-bar-singapore,3.0,1667
apollo-coffee-bar-singapore,3.0,794
apollo-coffee-bar-singapore,3.0,2043
paris-baguette-singapore-3,4.0,1602
paris-baguette-singapore-3,4.0,2043
mays-kopi-bar-singapore,5.0,306
mays-kopi-bar-singapore,5.0,2043
o-coffee-club-singapore-7,4.0,1051
o-coffee-club-singapore-7,4.0,2043
ninja-bowl-singapore,4.0,91
ninja-bowl-singapore,4.0,306
ninja-bowl-singapore,4.0,1123
ninja-bowl-singapore,4.0,186
ninja-bowl-singapore,4.0,2043
tolidos-espresso-nook-singapore-3,5.0,2493
tolidos-espresso-nook-singapore-3,5.0,2479
tolidos-espresso-nook-singapore-3,5.0,1667
tolidos-espresso-nook-singapore-3,5.0,2474
tolidos-espresso-nook-singapore-3,5.0,27
tolidos-espresso-nook-singapore-3,5.0,1123
tolidos-espresso-nook-singapore-3,5.0,675
tolidos-espresso-nook-singapore-3,5.0,2044
tolidos-espresso-nook-singapore-3,5.0,1412
tolidos-espresso-nook-singapore-3,5.0,186
tolidos-espresso-nook-singapore-3,5.0,2043
butter-studio-singapore-2,4.0,1602
butter-studio-singapore-2,4.0,57
butter-studio-singapore-2,4.0,2043
privé-clarke-quay-singapore,5.0,2043
marina-food-court-singapore,5.0,2043
tuxedo-singapore,5.0,2043
café-mosaic-singapore,5.0,1051
café-mosaic-singapore,5.0,1882
café-mosaic-singapore,5.0,2043
ogopogo-singapore,5.0,2043
yi-he-eating-house-singapore,4.0,753
yi-he-eating-house-singapore,4.0,2043
rive-gauche-patisserie-singapore,4.0,2043
got-luck-cafe-singapore,4.0,2043
riders-cafe-singapore,4.0,1902
riders-cafe-singapore,4.0,306
riders-cafe-singapore,4.0,1051
riders-cafe-singapore,4.0,1602
riders-cafe-singapore,4.0,1542
riders-cafe-singapore,4.0,76
riders-cafe-singapore,4.0,209
riders-cafe-singapore,4.0,376
riders-cafe-singapore,4.0,1894
riders-cafe-singapore,4.0,2043
joe-and-dough-singapore,4.0,1602
joe-and-dough-singapore,4.0,430
joe-and-dough-singapore,4.0,2043
rich-and-good-cake-shop-singapore,5.0,1868
rich-and-good-cake-shop-singapore,5.0,1057
rich-and-good-cake-shop-singapore,5.0,2479
rich-and-good-cake-shop-singapore,5.0,675
rich-and-good-cake-shop-singapore,5.0,809
rich-and-good-cake-shop-singapore,5.0,2044
rich-and-good-cake-shop-singapore,5.0,198
rich-and-good-cake-shop-singapore,5.0,898
rich-and-good-cake-shop-singapore,5.0,328
rich-and-good-cake-shop-singapore,5.0,2043
pru-cafe-singapore,3.0,1051
pru-cafe-singapore,3.0,2043
ps-cafe-singapore-11,3.0,1868
ps-cafe-singapore-11,3.0,2043
baker-and-cook-singapore,5.0,186
baker-and-cook-singapore,5.0,1075
baker-and-cook-singapore,5.0,306
baker-and-cook-singapore,5.0,1022
baker-and-cook-singapore,5.0,1602
baker-and-cook-singapore,5.0,713
baker-and-cook-singapore,5.0,2192
baker-and-cook-singapore,5.0,671
baker-and-cook-singapore,5.0,1026
baker-and-cook-singapore,5.0,2043
twg-tea-singapore-3,5.0,26
twg-tea-singapore-3,5.0,18
twg-tea-singapore-3,5.0,1544
twg-tea-singapore-3,5.0,753
twg-tea-singapore-3,5.0,1868
twg-tea-singapore-3,5.0,671
twg-tea-singapore-3,5.0,1602
twg-tea-singapore-3,5.0,1542
twg-tea-singapore-3,5.0,1777
twg-tea-singapore-3,5.0,2043
starbucks-singapore-118,4.0,2043
ladurée-singapore,4.0,1544
ladurée-singapore,4.0,1861
ladurée-singapore,4.0,2043
starbucks-singapore-69,3.0,241
starbucks-singapore-69,3.0,152
starbucks-singapore-69,3.0,2043
ke-kou-duck-singapore,4.0,2262
ke-kou-duck-singapore,4.0,2043
the-coffee-academics-singapore,3.0,1359
the-coffee-academics-singapore,3.0,1123
the-coffee-academics-singapore,3.0,794
the-coffee-academics-singapore,3.0,1825
the-coffee-academics-singapore,3.0,27
the-coffee-academics-singapore,3.0,91
the-coffee-academics-singapore,3.0,1412
the-coffee-academics-singapore,3.0,2237
the-coffee-academics-singapore,3.0,1722
the-coffee-academics-singapore,3.0,2043
the-quarters-singapore,5.0,2043
guac-and-go-singapore,4.0,2061
guac-and-go-singapore,4.0,27
guac-and-go-singapore,4.0,2043
grannys-pancake-singapore,4.0,433
grannys-pancake-singapore,4.0,2043
tiong-hoe-specialty-coffee-singapore-3,5.0,75
tiong-hoe-specialty-coffee-singapore-3,5.0,1877
tiong-hoe-specialty-coffee-singapore-3,5.0,2043
old-hen-kitchen-singapore,5.0,306
old-hen-kitchen-singapore,5.0,2043
